datetime,Temperature (°C),Precipitation (mm),Wind Direction (deg),Wind Speed ​​(m/s),Barometric Pressure (hPa),Sea Level Pressure (hPa),Humidity (%),Insolation (MJ/m^2) per hour,Sunlight (Sec) per hour
2021-02-12 07:00:00,-1.4,0.0,306.5,0.9,1020.1,1025.2,99.9,0.0,0.0
2021-02-12 08:00:00,-0.9,0.0,0.0,0.05,1020.7,1025.8,99.75,0.35,2160.0
2021-02-12 09:00:00,2.8,0.0,254.95,0.4,1021.0,1026.0,90.95,1.0100000000000002,3540.0
2021-02-12 10:00:00,7.35,0.0,181.85,0.6,1020.9,1025.9,67.0,1.68,3540.0
2021-02-12 11:00:00,9.6,0.0,190.7,0.9,1020.8,1025.7,53.95,1.9700000000000002,3540.0
2021-02-12 12:00:00,11.1,0.0,143.4,1.4,1020.25,1025.1,45.1,2.2399999999999993,3540.0
2021-02-12 13:00:00,12.4,0.0,168.39999999999998,1.2,1019.6,1024.4,41.7,2.080000000000001,3540.0
2021-02-12 14:00:00,13.5,0.0,247.39999999999998,1.6,1019.1,1023.9,39.9,1.8399999999999999,3540.0
2021-02-12 15:00:00,13.3,0.0,282.7,2.9,1019.1,1023.9,36.5,1.3500000000000014,3540.0
2021-02-12 16:00:00,12.850000000000001,0.0,274.15,2.8,1019.2,1024.0,36.2,0.7999999999999989,3540.0
2021-02-12 17:00:00,11.25,0.0,269.35,2.3,1019.4,1024.3,36.6,0.19000000000000128,1920.0
2021-02-12 18:00:00,8.6,0.0,272.75,1.3,1020.0,1024.9,43.8,0.0,0.0
2021-02-12 19:00:00,6.8,0.0,282.15,0.9,1020.4,1025.3,48.1,0.0,0.0
2021-02-12 20:00:00,5.5,0.0,262.5,1.1,1020.6,1025.6,63.0,0.0,0.0
2021-02-12 21:00:00,3.9,0.0,269.9,0.9,1020.6,1025.6,68.55,0.0,0.0
2021-02-12 22:00:00,2.9,0.0,276.8,0.8,1020.6,1025.6,75.9,0.0,0.0
2021-02-12 23:00:00,1.1,0.0,277.0,1.15,1020.8,1025.9,85.9,0.0,0.0
2021-02-13 00:00:00,0.9,0.0,112.25,0.75,1020.9,1026.0,88.55,0.0,0.0
2021-02-13 01:00:00,0.5,0.0,104.0,0.2,1021.0,1026.1,92.85,0.0,0.0
2021-02-13 02:00:00,-1.0,0.0,282.65,0.8,1021.2,1026.3,96.25,0.0,0.0
2021-02-13 03:00:00,-0.95,0.0,284.8,0.9,1021.3,1026.4,95.7,0.0,0.0
2021-02-13 04:00:00,-1.4,0.0,229.14999999999998,0.15000000000000002,1021.1,1026.2,98.1,0.0,0.0
2021-02-13 05:00:00,-2.25,0.0,271.4,0.8,1021.0,1026.1,99.15,0.0,0.0
2021-02-13 06:00:00,-2.6500000000000004,0.0,264.15,0.8,1021.4,1026.5,99.8,0.0,0.0
2021-02-13 07:00:00,-2.8,0.0,279.5,0.8,1022.2,1027.3,99.8,0.02,0.0
2021-02-13 08:00:00,-2.3,0.0,248.3,0.7,1022.5,1027.6,99.2,0.45999999999999996,3060.0
2021-02-13 09:00:00,2.1,0.0,135.95,1.0,1022.3,1027.3,89.4,1.1,3540.0
2021-02-13 10:00:00,5.2,0.0,149.4,1.35,1022.0,1027.0,75.1,1.58,3540.0
2021-02-13 11:00:00,8.5,0.0,153.35000000000002,1.2,1021.7,1026.6,59.150000000000006,2.0100000000000002,3540.0
2021-02-13 12:00:00,10.95,0.0,147.75,1.6,1020.55,1025.45,49.1,2.2199999999999998,3540.0
2021-02-13 13:00:00,13.2,0.0,207.0,1.3,1019.55,1024.35,32.4,2.170000000000001,3540.0
2021-02-13 14:00:00,14.7,0.0,231.95,1.2,1018.5,1023.3,27.2,1.83,3540.0
2021-02-13 15:00:00,15.1,0.0,252.55,2.0,1018.1,1022.9,30.450000000000003,1.3499999999999996,3540.0
2021-02-13 16:00:00,13.0,0.0,283.2,2.9,1017.9,1022.7,50.25,0.7299999999999986,3540.0
2021-02-13 17:00:00,11.2,0.0,273.95000000000005,2.0,1018.0,1022.8,49.650000000000006,0.17999999999999972,1680.0
2021-02-13 18:00:00,9.0,0.0,254.55,1.1,1017.9,1022.8,54.2,0.0,0.0
2021-02-13 19:00:00,7.2,0.0,261.0,1.5,1017.9,1022.8,65.1,0.0,0.0
2021-02-13 20:00:00,5.6,0.0,257.15,0.9,1018.1,1023.0,74.0,0.0,0.0
2021-02-13 21:00:00,5.0,0.0,270.35,0.7,1017.8499999999999,1022.8499999999999,76.55,0.0,0.0
2021-02-13 22:00:00,3.75,0.0,285.25,1.0,1017.4,1022.4,81.75,0.0,0.0
2021-02-13 23:00:00,3.2,0.0,114.7,0.3,1017.05,1022.05,85.35,0.0,0.0
2021-02-14 00:00:00,3.2,0.0,67.35,0.4,1016.4,1021.4,85.6,0.0,0.0
2021-02-14 01:00:00,3.2,0.0,227.25,0.1,1016.0,1021.0,86.35,0.0,0.0
2021-02-14 02:00:00,3.3,0.0,291.5,0.4,1015.5,1020.5,85.5,0.0,0.0
2021-02-14 03:00:00,3.7,0.0,0.0,0.0,1014.8,1019.8,83.65,0.0,0.0
2021-02-14 04:00:00,3.9,0.0,0.0,0.0,1014.1,1019.1,82.7,0.0,0.0
2021-02-14 05:00:00,4.2,0.0,101.5,0.8,1013.7,1018.7,81.5,0.0,0.0
2021-02-14 06:00:00,4.0,0.0,112.75,1.2,1013.3499999999999,1018.3499999999999,82.85,0.0,0.0
2021-02-14 07:00:00,4.0,0.0,0.0,0.0,1013.3,1018.3,82.15,0.0,0.0
2021-02-14 08:00:00,5.1,0.0,41.3,0.25,1013.5,1018.4,78.85,0.17,0.0
2021-02-14 09:00:00,7.2,0.0,0.0,0.0,1013.3,1018.2,72.1,0.6300000000000001,540.0
2021-02-14 10:00:00,10.3,0.0,144.8,1.1,1012.6,1017.4,54.95,1.2599999999999998,2040.0
2021-02-14 11:00:00,12.45,0.0,151.1,2.2,1011.9,1016.7,42.0,1.13,1080.0
2021-02-14 12:00:00,13.2,0.0,166.9,2.0,1010.8499999999999,1015.6500000000001,40.3,1.0400000000000005,0.0
2021-02-14 13:00:00,13.6,0.0,210.2,0.95,1010.1,1014.9,39.349999999999994,0.71,0.0
2021-02-14 14:00:00,13.7,0.0,185.5,1.3,1008.9,1013.7,39.55,0.6600000000000001,0.0
2021-02-14 15:00:00,13.6,0.0,214.9,1.45,1008.45,1013.2,40.8,0.6399999999999997,0.0
2021-02-14 16:00:00,13.3,0.0,254.75,1.7,1008.1,1012.9,42.2,0.33000000000000007,0.0
2021-02-14 17:00:00,12.7,0.0,263.79999999999995,1.5,1007.8499999999999,1012.6500000000001,44.9,0.07000000000000028,0.0
2021-02-14 18:00:00,10.6,0.0,275.65,1.1,1007.7,1012.5,52.8,0.0,0.0
2021-02-14 19:00:00,8.850000000000001,0.0,249.75,1.1,1007.5,1012.3,58.9,0.0,0.0
2021-02-14 20:00:00,7.85,0.0,250.85000000000002,1.0,1006.9,1011.8,62.5,0.0,0.0
2021-02-14 21:00:00,6.75,0.0,273.25,0.6,1006.6,1011.5,65.9,0.0,0.0
2021-02-14 22:00:00,5.7,0.0,272.5,0.8,1006.6,1011.5,71.55,0.0,0.0
2021-02-14 23:00:00,5.6,0.0,261.55,0.8,1006.3,1011.2,74.05,0.0,0.0
2021-02-15 00:00:00,6.1,0.0,272.70000000000005,1.3,1006.2,1011.1,71.6,0.0,0.0
2021-02-15 01:00:00,5.85,0.0,282.2,1.65,1005.9,1010.8,72.4,0.0,0.0
2021-02-15 02:00:00,5.0,0.0,251.3,1.4,1005.5,1010.4,80.25,0.0,0.0
2021-02-15 03:00:00,4.75,0.0,254.95,1.5,1004.9,1009.8,85.3,0.0,0.0
2021-02-15 04:00:00,4.4,0.1,256.0,2.3,1004.8,1009.7,95.75,0.0,0.0
2021-02-15 05:00:00,4.3,0.3,250.0,1.3,1004.5,1009.4,98.7,0.0,0.0
2021-02-15 06:00:00,4.6,0.3,256.45,1.35,1004.1,1009.0,99.1,0.0,0.0
2021-02-15 07:00:00,4.6,0.6,266.15,3.55,1003.8,1008.7,99.9,0.0,0.0
2021-02-15 08:00:00,3.7,,275.95,4.9,1004.5,1009.4,98.4,0.0,0.0
2021-02-15 09:00:00,2.5,,274.25,5.25,1005.1,1010.0,96.0,0.01,0.0
2021-02-15 10:00:00,1.5,,282.95000000000005,6.3,1006.1,1011.1,90.05,0.57,600.0
2021-02-15 11:00:00,1.4,,284.35,6.2,1006.5,1011.5,77.0,1.2400000000000002,2880.0
2021-02-15 12:00:00,1.7,,276.95000000000005,6.1,1006.45,1011.45,67.6,1.78,2940.0
2021-02-15 13:00:00,1.7,,272.6,7.0,1006.1,1011.1,66.05,2.1599999999999997,3540.0
2021-02-15 14:00:00,1.7,,275.1,6.7,1006.05,1011.05,59.6,2.1800000000000006,3540.0
2021-02-15 15:00:00,1.4,,283.04999999999995,6.3,1006.5,1011.5,55.900000000000006,1.6400000000000006,3540.0
2021-02-15 16:00:00,0.6,,280.3,6.2,1006.8,1011.8,44.6,0.9299999999999997,3540.0
2021-02-15 17:00:00,-0.7,,282.20000000000005,6.6,1007.6,1012.6,48.55,0.22000000000000064,3420.0
2021-02-15 18:00:00,-1.9,,285.35,5.25,1008.75,1013.8499999999999,50.3,0.0,0.0
2021-02-15 19:00:00,-2.3,,280.05,4.7,1009.8,1014.9,57.099999999999994,0.0,0.0
2021-02-15 20:00:00,-2.5,,287.35,4.3,1010.7,1015.8,59.25,0.0,0.0
2021-02-15 21:00:00,-2.9,,293.79999999999995,4.8,1012.0,1017.1,58.9,0.0,0.0
2021-02-15 22:00:00,-3.6,,300.45,4.65,1013.0,1018.1,61.849999999999994,0.0,0.0
2021-02-15 23:00:00,-3.9,,307.45,3.9,1013.1,1018.2,62.8,0.0,0.0
2021-02-16 00:00:00,-4.3,0.0,320.85,3.0,1013.7,1018.8,63.8,0.0,0.0
2021-02-16 01:00:00,-4.5,0.0,321.2,2.8,1013.95,1019.05,64.2,0.0,0.0
2021-02-16 02:00:00,-4.6,0.0,314.9,2.7,1014.4,1019.5,63.5,0.0,0.0
2021-02-16 03:00:00,-5.1,0.0,324.75,1.3,1013.7,1018.8,64.3,0.0,0.0
2021-02-16 04:00:00,-5.9,0.0,281.85,0.7,1012.6,1017.7,67.4,0.0,0.0
2021-02-16 05:00:00,-6.1,0.0,220.5,0.7,1011.5,1016.7,68.35,0.0,0.0
2021-02-16 06:00:00,-6.5,0.0,269.45000000000005,1.0,1011.75,1016.95,74.55,0.0,0.0
2021-02-16 07:00:00,-6.1,0.0,308.20000000000005,1.1,1012.5,1017.7,73.8,0.02,0.0
2021-02-16 08:00:00,-4.7,0.0,253.55,1.1,1013.4,1018.5,70.0,0.32,360.0
2021-02-16 09:00:00,-3.9,0.0,312.95000000000005,3.5,1013.8,1018.9,57.1,0.73,780.0
2021-02-16 10:00:00,-3.6,0.0,304.8,2.9,1013.45,1018.55,56.849999999999994,1.0999999999999999,1560.0
2021-02-16 11:00:00,-3.1,0.0,309.0,2.8499999999999996,1012.9,1018.0,60.5,1.0499999999999998,480.0
2021-02-16 12:00:00,-4.1,0.1,297.0,2.6,1012.2,1017.3,85.25,0.6200000000000001,0.0
2021-02-16 13:00:00,-4.7,0.5,293.1,2.2,1011.2,1016.3,95.80000000000001,0.3100000000000005,0.0
2021-02-16 14:00:00,-4.8,1.65,316.45,2.7,1010.9,1016.0,98.9,0.5299999999999994,0.0
2021-02-16 15:00:00,-3.8,1.9,304.4,2.8,1010.5,1015.6,88.35,1.13,2160.0
2021-02-16 16:00:00,-3.0,1.9,301.0,4.2,1010.5,1015.6,65.25,0.8399999999999999,3540.0
2021-02-16 17:00:00,-2.8,1.9,274.35,3.1,1010.4,1015.5,64.25,0.2999999999999998,3540.0
2021-02-16 18:00:00,-3.2,1.9,299.4,3.1500000000000004,1010.8,1015.9,49.05,0.0,0.0
2021-02-16 19:00:00,-3.9,1.9,295.9,5.199999999999999,1011.8,1016.9,38.25,0.0,0.0
2021-02-16 20:00:00,-4.9,1.9,305.54999999999995,3.95,1012.5,1017.6,43.6,0.0,0.0
2021-02-16 21:00:00,-5.4,1.9,300.15,4.4,1013.2,1018.3,49.45,0.0,0.0
2021-02-16 22:00:00,-5.45,1.9,296.3,4.3,1013.2,1018.3,52.3,0.0,0.0
2021-02-16 23:00:00,-5.95,1.9,300.55,5.4,1013.2,1018.4,50.55,0.0,0.0
2021-02-17 00:00:00,-6.6,0.0,301.55,5.05,1013.5,1018.7,53.7,0.0,0.0
2021-02-17 01:00:00,-7.2,0.0,306.85,4.85,1013.6,1018.8,56.05,0.0,0.0
2021-02-17 02:00:00,-7.5,0.0,304.6,5.6,1013.6,1018.8,57.4,0.0,0.0
2021-02-17 03:00:00,-8.0,0.0,299.8,5.55,1013.7,1018.9,57.2,0.0,0.0
2021-02-17 04:00:00,-8.649999999999999,0.0,299.2,4.8,1013.6,1018.8,53.1,0.0,0.0
2021-02-17 05:00:00,-9.3,0.0,311.0,3.7,1013.8,1019.0,52.9,0.0,0.0
2021-02-17 06:00:00,-9.6,0.0,304.0,3.7,1014.1,1019.3,53.7,0.0,0.0
2021-02-17 07:00:00,-9.5,0.0,299.95,5.2,1014.3,1019.5,49.1,0.06,1380.0
2021-02-17 08:00:00,-9.1,,305.55,5.75,1014.6,1019.8,50.7,0.6399999999999999,3540.0
2021-02-17 09:00:00,-8.8,,311.5,5.8,1014.7,1019.9,49.2,1.3299999999999998,3540.0
2021-02-17 10:00:00,-8.3,,305.7,6.1,1014.5,1019.7,47.0,1.9299999999999997,3540.0
2021-02-17 11:00:00,-7.55,,299.85,5.55,1014.2,1019.4,46.7,2.3099999999999996,3540.0
2021-02-17 12:00:00,-6.9,,293.6,5.25,1013.8499999999999,1019.05,46.1,2.5200000000000005,3540.0
2021-02-17 13:00:00,-6.1,,297.95,5.6,1013.2,1018.4,44.7,2.460000000000001,3540.0
2021-02-17 14:00:00,-5.7,,297.1,6.7,1013.0,1018.1500000000001,42.4,2.1800000000000015,3540.0
2021-02-17 15:00:00,-5.5,,288.6,6.25,1013.1,1018.2,42.150000000000006,1.629999999999999,3540.0
2021-02-17 16:00:00,-5.65,,294.85,6.2,1013.5,1018.6,42.0,0.9799999999999986,3540.0
2021-02-17 17:00:00,-6.25,,287.1,5.5,1013.9,1019.1,53.1,0.3100000000000023,3300.0
2021-02-17 18:00:00,-7.1,,280.35,5.2,1014.4,1019.6,60.3,0.0,0.0
2021-02-17 19:00:00,-7.5,,301.75,5.5,1014.9,1020.1,63.0,0.0,0.0
2021-02-17 20:00:00,-8.3,,307.65,5.35,1015.5,1020.7,60.0,0.0,0.0
2021-02-17 21:00:00,-8.7,,315.9,4.1,1016.2,1021.4,61.099999999999994,0.0,0.0
2021-02-17 22:00:00,-8.7,,311.8,4.1,1016.6,1021.8,57.6,0.0,0.0
2021-02-17 23:00:00,-8.6,,308.05,4.65,1016.3,1021.5,55.9,0.0,0.0
2021-02-18 00:00:00,-8.7,0.0,304.5,4.5,1016.2,1021.4,52.75,0.0,0.0
2021-02-18 01:00:00,-9.0,0.0,298.55,4.05,1016.2,1021.4,53.8,0.0,0.0
2021-02-18 02:00:00,-9.25,0.0,306.8,3.5,1016.5,1021.7,55.650000000000006,0.0,0.0
2021-02-18 03:00:00,-9.5,0.0,310.55,3.3499999999999996,1016.3,1021.5,53.75,0.0,0.0
2021-02-18 04:00:00,-9.7,0.0,305.54999999999995,3.45,1016.5,1021.7,54.9,0.0,0.0
2021-02-18 05:00:00,-9.8,0.0,306.85,3.4,1017.1,1022.4,54.8,0.0,0.0
2021-02-18 06:00:00,-9.8,0.0,307.65,3.5,1017.4,1022.7,53.05,0.0,0.0
2021-02-18 07:00:00,-9.7,0.0,307.2,2.6,1017.7,1023.0,53.4,0.04,900.0
2021-02-18 08:00:00,-8.5,0.0,305.5,3.7,1018.3,1023.5,52.8,0.43,2220.0
2021-02-18 09:00:00,-7.3,0.0,318.3,4.9,1018.5,1023.7,49.4,1.28,3540.0
2021-02-18 10:00:00,-6.0,0.0,305.85,5.05,1018.6,1023.8,47.650000000000006,1.8499999999999999,3540.0
2021-02-18 11:00:00,-4.85,0.0,300.8,4.45,1018.5,1023.7,44.7,2.27,3540.0
2021-02-18 12:00:00,-3.6,0.0,312.05,3.5,1017.8,1022.9,41.95,2.41,3540.0
2021-02-18 13:00:00,-2.6500000000000004,0.0,305.0,3.9,1017.2,1022.3,39.9,2.3999999999999986,3540.0
2021-02-18 14:00:00,-1.7,0.0,305.8,3.6500000000000004,1016.7,1021.8,38.3,2.119999999999999,3540.0
2021-02-18 15:00:00,-1.1,0.0,281.9,3.3,1017.0,1022.1,39.650000000000006,1.6099999999999994,3540.0
2021-02-18 16:00:00,-1.1,0.0,262.79999999999995,4.0,1017.2,1022.3,42.5,0.9500000000000011,3540.0
2021-02-18 17:00:00,-1.6,0.0,257.25,3.6,1017.3,1022.4,46.7,0.3099999999999987,3420.0
2021-02-18 18:00:00,-2.3,0.0,262.45,2.6,1017.8,1022.9,52.7,0.0,0.0
2021-02-18 19:00:00,-3.1,0.0,254.5,1.6,1018.0,1023.1,58.6,0.0,0.0
2021-02-18 20:00:00,-3.6,0.0,244.05,1.7,1018.1,1023.2,64.8,0.0,0.0
2021-02-18 21:00:00,-4.1,0.0,253.89999999999998,1.0,1018.4,1023.5,67.0,0.0,0.0
2021-02-18 22:00:00,-4.6,0.0,258.45,0.8,1018.5,1023.7,69.4,0.0,0.0
2021-02-18 23:00:00,-5.3,0.0,267.15,0.8,1018.5,1023.7,71.75,0.0,0.0
2021-02-19 00:00:00,-5.9,0.0,255.75,0.9,1018.7,1023.9,72.65,0.0,0.0
2021-02-19 01:00:00,-6.4,0.0,253.1,0.8,1019.0,1024.2,73.1,0.0,0.0
2021-02-19 02:00:00,-6.6,0.0,225.0,0.8500000000000001,1018.9,1024.1,74.2,0.0,0.0
2021-02-19 03:00:00,-7.3,0.0,230.75,0.7,1018.7,1023.9,78.8,0.0,0.0
2021-02-19 04:00:00,-7.5,0.0,199.7,0.6,1018.4,1023.6,82.0,0.0,0.0
2021-02-19 05:00:00,-7.5,0.0,155.1,0.8,1017.9,1023.1,83.85,0.0,0.0
2021-02-19 06:00:00,-7.2,0.0,121.9,1.6,1017.55,1022.75,83.6,0.0,0.0
2021-02-19 07:00:00,-6.8,0.0,142.85000000000002,1.3,1017.3,1022.5,83.30000000000001,0.06,1020.0
2021-02-19 08:00:00,-4.1,0.0,132.89999999999998,1.2,1017.1,1022.3,75.6,0.5900000000000001,3540.0
2021-02-19 09:00:00,-1.95,0.0,140.25,2.7,1016.5,1021.6,70.4,1.2199999999999998,3540.0
2021-02-19 10:00:00,0.25,,139.89999999999998,2.8,1015.8,1020.8,66.5,1.8,3540.0
2021-02-19 11:00:00,2.45,,150.05,2.8499999999999996,1014.8,1019.8,64.1,2.1800000000000006,3540.0
2021-02-19 12:00:00,4.5,,172.6,2.9,1013.7,1018.6,61.7,2.369999999999999,3540.0
2021-02-19 13:00:00,6.85,,196.35,3.75,1012.1,1017.0,58.650000000000006,2.26,3540.0
2021-02-19 14:00:00,8.8,,228.95,4.75,1011.1,1016.0,56.9,1.9900000000000002,3540.0
2021-02-19 15:00:00,8.9,,232.25,4.85,1010.4,1015.2,58.5,1.4899999999999984,3540.0
2021-02-19 16:00:00,8.6,,220.7,4.699999999999999,1009.6,1014.5,62.3,0.8599999999999994,3540.0
2021-02-19 17:00:00,8.2,,221.0,3.3,1008.8,1013.7,63.0,0.2599999999999998,2760.0
2021-02-19 18:00:00,6.85,,192.55,3.0,1008.5,1013.4,71.35,0.0,0.0
2021-02-19 19:00:00,6.1,,188.35,2.95,1008.3,1013.2,75.9,0.0,0.0
2021-02-19 20:00:00,5.55,,203.45,2.0,1008.4,1013.3,77.2,0.0,0.0
2021-02-19 21:00:00,4.2,,125.15,1.6,1008.3,1013.2,80.7,0.0,0.0
2021-02-19 22:00:00,3.8499999999999996,,112.75,1.8,1007.9,1012.8,82.8,0.0,0.0
2021-02-19 23:00:00,4.4,,151.65,2.1,1007.3,1012.2,82.25,0.0,0.0
2021-02-20 00:00:00,2.8,0.0,112.8,1.5,1006.5,1011.4,89.75,0.0,0.0
2021-02-20 01:00:00,2.5,0.0,73.30000000000001,1.7,1005.7,1010.7,93.65,0.0,0.0
2021-02-20 02:00:00,2.1,0.0,80.94999999999999,1.35,1005.0,1009.9,96.0,0.0,0.0
2021-02-20 03:00:00,0.9,0.0,74.05000000000001,0.7,1004.6,1009.6,98.65,0.0,0.0
2021-02-20 04:00:00,0.8,0.0,54.3,0.55,1004.2,1009.2,99.8,0.0,0.0
2021-02-20 05:00:00,1.2,0.0,91.65,0.7,1004.1,1009.1,99.9,0.0,0.0
2021-02-20 06:00:00,0.9,0.0,57.1,0.2,1004.3,1009.3,99.9,0.0,0.0
2021-02-20 07:00:00,1.3,0.0,105.65,0.5,1005.0,1010.0,99.9,0.0,0.0
2021-02-20 08:00:00,2.75,0.0,257.79999999999995,0.4,1005.95,1010.9,99.9,0.17,0.0
2021-02-20 09:00:00,5.0,0.0,0.0,0.1,1006.4,1011.3,96.95,0.51,0.0
2021-02-20 10:00:00,7.1,0.0,244.85,1.3,1006.8499999999999,1011.75,92.75,1.42,2460.0
2021-02-20 11:00:00,10.1,0.0,219.25,1.2,1007.0,1011.8,75.85,2.0700000000000003,3540.0
2021-02-20 12:00:00,12.2,0.0,272.5,2.2,1006.3,1011.1,45.8,2.3200000000000003,3540.0
2021-02-20 13:00:00,13.1,0.0,288.6,3.4,1006.1,1010.8,38.3,2.2700000000000005,3540.0
2021-02-20 14:00:00,13.7,0.0,258.0,2.95,1005.5,1010.2,29.2,2.08,3540.0
2021-02-20 15:00:00,14.0,0.0,279.04999999999995,3.0,1005.7,1010.4,26.8,1.6300000000000008,3540.0
2021-02-20 16:00:00,14.1,0.0,253.10000000000002,2.1,1005.25,1009.95,35.55,0.9400000000000013,3540.0
2021-02-20 17:00:00,13.5,0.0,230.15,1.8,1005.1,1009.8,27.15,0.3099999999999987,3480.0
2021-02-20 18:00:00,10.9,0.0,0.0,0.1,1005.1,1009.9,28.8,0.0,0.0
2021-02-20 19:00:00,8.149999999999999,0.0,312.25,0.9,1005.7,1010.5,36.5,0.0,0.0
2021-02-20 20:00:00,6.5,0.0,227.60000000000002,1.0,1005.8499999999999,1010.75,44.9,0.0,0.0
2021-02-20 21:00:00,5.35,0.0,132.35,0.6,1005.7,1010.6,49.150000000000006,0.0,0.0
2021-02-20 22:00:00,6.2,0.0,85.6,1.5,1006.3,1011.2,52.5,0.0,0.0
2021-02-20 23:00:00,6.0,0.0,101.25,1.1,1006.8,1011.7,67.65,0.0,0.0
2021-02-21 00:00:00,5.7,0.0,65.35,1.5,1006.7,1011.6,78.0,0.0,0.0
2021-02-21 01:00:00,5.45,0.0,67.65,1.4,1006.6,1011.5,88.4,0.0,0.0
2021-02-21 02:00:00,6.0,0.0,96.05,1.6,1006.45,1011.3499999999999,91.1,0.0,0.0
2021-02-21 03:00:00,5.4,0.0,123.05000000000001,1.8,1005.8,1010.7,85.7,0.0,0.0
2021-02-21 04:00:00,3.7,0.0,133.8,1.6,1005.3,1010.2,87.25,0.0,0.0
2021-02-21 05:00:00,3.2,0.0,124.25,1.1,1005.2,1010.1,90.65,0.0,0.0
2021-02-21 06:00:00,2.4,0.0,63.550000000000004,0.1,1005.2,1010.2,93.15,0.0,0.0
2021-02-21 07:00:00,2.2,0.0,122.65,0.7,1005.5,1010.5,95.2,0.04,0.0
2021-02-21 08:00:00,4.2,0.0,129.85,1.1,1005.9,1010.8,89.5,0.49000000000000005,3360.0
2021-02-21 09:00:00,8.8,0.0,113.0,1.3,1005.9,1010.7,77.55,1.1099999999999999,3540.0
2021-02-21 10:00:00,12.3,0.0,160.85,2.3499999999999996,1005.9,1010.7,66.25,1.65,3540.0
2021-02-21 11:00:00,14.7,0.0,174.89999999999998,2.45,1005.6,1010.3,60.1,2.0199999999999996,3540.0
2021-02-21 12:00:00,17.0,0.0,233.9,4.7,1005.2,1009.9,53.349999999999994,2.2199999999999998,3540.0
2021-02-21 13:00:00,17.45,0.0,239.5,4.9,1004.5,1009.2,52.1,2.2200000000000006,3540.0
2021-02-21 14:00:00,18.1,0.0,239.8,5.05,1003.8499999999999,1008.45,49.8,1.9499999999999993,3540.0
2021-02-21 15:00:00,18.0,0.0,230.2,5.0,1003.8,1008.4,49.0,1.4799999999999986,3540.0
2021-02-21 16:00:00,17.7,0.0,234.10000000000002,4.3,1004.0,1008.6,48.4,0.8699999999999992,3540.0
2021-02-21 17:00:00,16.1,0.0,233.25,3.8,1004.3,1009.0,49.9,0.2900000000000009,3120.0
2021-02-21 18:00:00,14.2,0.0,219.45,3.6,1004.4,1009.1,55.4,0.0,0.0
2021-02-21 19:00:00,12.8,0.0,239.85,2.95,1005.2,1010.0,60.2,0.0,0.0
2021-02-21 20:00:00,12.0,0.0,227.7,3.3499999999999996,1005.5,1010.3,64.2,0.0,0.0
2021-02-21 21:00:00,10.649999999999999,0.0,168.65,1.0,1006.0,1010.8,68.85,0.0,0.0
2021-02-21 22:00:00,10.45,0.0,154.4,1.2,1006.3,1011.1,70.0,0.0,0.0
2021-02-21 23:00:00,10.05,0.0,160.5,1.8,1006.1,1010.9,70.3,0.0,0.0
2021-02-22 00:00:00,8.4,0.0,137.2,1.35,1006.2,1011.0,74.8,0.0,0.0
2021-02-22 01:00:00,7.1,0.0,81.5,0.3,1006.7,1011.6,79.5,0.0,0.0
2021-02-22 02:00:00,6.25,0.0,100.55,0.4,1006.6,1011.5,83.6,0.0,0.0
2021-02-22 03:00:00,5.7,0.0,92.05,0.8,1006.0,1010.9,86.15,0.0,0.0
2021-02-22 04:00:00,4.5,0.0,93.05000000000001,0.7,1005.8,1010.7,88.6,0.0,0.0
2021-02-22 05:00:00,4.0,0.0,223.05,0.5,1005.6,1010.5,91.1,0.0,0.0
2021-02-22 06:00:00,4.5,0.0,20.05,0.2,1005.5,1010.4,91.8,0.0,0.0
2021-02-22 07:00:00,4.1,0.0,289.65,0.8,1006.2,1011.1,93.5,0.04,0.0
2021-02-22 08:00:00,5.75,0.0,301.70000000000005,0.6499999999999999,1006.5,1011.4,89.3,0.46,1920.0
2021-02-22 09:00:00,9.75,0.0,307.2,2.6,1007.9,1012.7,86.3,0.52,1020.0
2021-02-22 10:00:00,9.9,0.0,315.70000000000005,2.8499999999999996,1008.4,1013.2,85.9,0.5700000000000001,0.0
2021-02-22 11:00:00,11.25,,277.35,2.4,1008.7,1013.5,81.1,1.6,2100.0
2021-02-22 12:00:00,11.55,,269.4,3.9,1009.0,1013.8,77.4,1.9299999999999997,3300.0
2021-02-22 13:00:00,11.4,,273.8,4.65,1009.0,1013.8,73.45,2.04,3540.0
2021-02-22 14:00:00,12.0,,262.8,4.4,1008.7,1013.5,68.65,1.88,3540.0
2021-02-22 15:00:00,11.6,,257.9,4.9,1009.3499999999999,1014.1500000000001,63.8,1.549999999999999,3540.0
2021-02-22 16:00:00,10.1,,272.95,4.9,1010.3499999999999,1015.1500000000001,56.599999999999994,0.9300000000000015,3540.0
2021-02-22 17:00:00,8.2,,265.75,4.95,1011.0,1015.9,53.75,0.35999999999999943,3540.0
2021-02-22 18:00:00,6.25,,261.25,3.8,1012.1,1017.0,55.9,0.0,240.0
2021-02-22 19:00:00,5.0,,269.35,3.4,1013.7,1018.6,56.05,0.0,0.0
2021-02-22 20:00:00,4.15,,303.05,5.25,1015.2,1020.2,40.75,0.0,0.0
2021-02-22 21:00:00,2.8,,306.7,3.9,1016.7,1021.7,38.0,0.0,0.0
2021-02-22 22:00:00,1.8,,319.1,2.7,1017.6,1022.6,38.25,0.0,0.0
